,year,name,college,pos,height,weight,wonderlic,40_yard,bench_press,vert_leap,broad_jump,shuttle,3_cone,40_yard_percentile,bench_press_percentile,vert_leap_percentile,broad_jump_percentile,shuttle_percentile,3_cone_percentile,avg_percentile
6759,2017,Teez Tabor,Florida,CB,72.25,199,,4.62,9.0,31.0,120.0,,,0.10877193,0.064301552,0.030737705,0.375,,,
6760,2017,Freddie Tagaloa,Arizona,OG,77.88,307,,,,,,,,,,,,,,
6761,2017,Cordrea Tankersley,Clemson,CB,72.75,199,,4.4,13.0,29.5,121.0,4.32,7.0,0.873684211,0.303769401,0.006147541,0.467213115,0.136708861,0.372340426,0.35997725916666673
6762,2017,Pita Taumoepenu,Utah,OLB,73.0,243,,4.67,24.0,28.5,111.0,,,0.540942928,0.582278481,0.02507837,0.125,,,
6763,2017,Jon Taylor,Southeastern Louisiana,DT,76.25,345,,,,,,,,,,,,,,
6764,2017,Taywan Taylor,Western Kentucky,WR,71.0,203,,4.5,13.0,33.5,132.0,4.21,6.57,0.585135135,0.3125,0.251980983,0.963576159,0.450570342,0.976095618,0.5899763728333334
6765,2017,Trent Taylor,Louisiana Tech,WR,67.63,181,,4.63,13.0,33.0,117.0,4.01,6.74,0.12972973,0.3125,0.196513471,0.258278146,0.914448669,0.846613546,0.443013927
6766,2017,Vincent Taylor,Oklahoma State,DT,74.75,304,,5.07,26.0,28.5,108.0,4.59,7.58,0.575829384,0.355685131,0.348973607,0.654545455,0.586092715,0.647651007,0.5281295498333333
6767,2017,Sam Tevi,Utah,OT,77.0,311,,5.27,15.0,26.0,107.0,4.6,7.84,0.496453901,0.008823529,0.206303725,0.768545994,0.754545455,0.512578616,0.4578752033333333
6768,2017,Nate Theaker,Wayne State (MI),OG,76.63,315,,5.41,23.0,27.0,105.0,4.89,7.97,0.305785124,0.292929293,0.407534247,0.742957746,0.295373665,0.420664207,0.4108740470000001
6769,2017,Ahmad Thomas,Oklahoma,SS,72.0,214,,,,,,,,,,,,,,
6770,2017,Dwayne Thomas,Louisiana State,CB,70.75,196,,,,,,,,,,,,,,
6771,2017,Dymonte Thomas,Michigan,SS,71.25,194,,,,,,,,,,,,,,
6772,2017,Jahad Thomas,Temple,RB,69.63,190,,4.62,11.0,32.0,116.0,,,0.275720165,0.02284264,0.174117647,0.380722892,,,
6773,2017,Justin Thomas,Georgia Tech,RB,69.13,186,,,,,,,,,,,,,,
6774,2017,Noel Thomas,Connecticut,WR,72.13,205,,4.63,9.0,32.5,118.0,,,0.12972973,0.070652174,0.152139461,0.329470199,,,
6775,2017,Solomon Thomas,Stanford,DE,74.75,273,24.0,4.69,30.0,35.0,126.0,4.58,6.95,0.849557522,0.875338753,0.731182796,0.956639566,0.175757576,0.935582822,0.7540098391666668
6776,2017,Chris Thompson,Florida,WR,71.13,171,,,,,,,,,,,,,,
6777,2017,Tedric Thompson,Colorado,FS,71.75,204,,4.6,17.0,32.5,117.0,4.36,7.11,0.352941176,0.545,0.131313131,0.273195876,0.1,0.262820513,0.277545116
6778,2017,Ryan Timmons,Kentucky,WR,70.0,201,,,,,,,,,,,,,,
6779,2017,Jack Tocho,North Carolina State,CB,71.88,202,,4.54,21.0,35.0,125.0,4.07,,0.336842105,0.931263858,0.348360656,0.737704918,0.686075949,,
6780,2017,Cameron Tom,Southern Mississippi,C,75.5,291,,,,,,,,,,,,,,
6781,2017,Dalvin Tomlinson,Alabama,DT,75.0,310,25.0,5.19,,27.0,110.0,4.39,7.68,0.272511848,,0.190615836,0.793939394,0.907284768,0.523489933,
6782,2017,Alek Torgersen,Pennsylvania,QB,74.38,230,,,,,,4.31,,,,,,0.507575758,,
6783,2017,Jon Toth,Kentucky,C,76.88,307,,5.51,21.0,25.5,100.0,4.37,8.09,0.061349693,0.132352941,0.162601626,0.430894309,0.919354839,0.115702479,0.3037093145
6784,2017,Keith Towbridge,Louisville,TE,75.75,262,,,,,,,,,,,,,,
6785,2017,Patrick Towles,Boston College,QB,76.88,241,,,,,,,,,,,,,,
6786,2017,Damarius Travis,Minnesota,SS,72.75,206,,,13.0,32.5,115.0,4.28,7.08,,0.128834356,0.14556962,0.18404908,0.246031746,0.312,
6787,2017,Nigel Tribune,Iowa State,CB,70.38,190,,,,,,,,,,,,,,
6788,2017,Mitchell Trubisky,North Carolina,QB,74.13,222,25.0,4.67,,27.5,116.0,4.25,6.87,0.83081571,,0.138181818,0.812274368,0.636363636,0.861003861,
6789,2017,Stevie Tu'ikolovatu,Southern California,DT,73.13,331,,5.45,28.0,24.5,91.0,4.65,7.83,0.023696682,0.527696793,0.046920821,0.015151515,0.473509934,0.308724832,0.23261676283333335
6790,2017,Josh Tupou,Colorado,NT,74.75,325,,,,,,4.93,,,,,,0.0,,
6791,2017,Michael Tyson,Cincinnati,SS,72.88,204,,4.56,17.0,33.0,118.0,,,0.56937799,0.417177914,0.189873418,0.392638037,,,
6792,2017,Jerry Ugokwe,William & Mary (VA),OT,79.25,321,,5.61,18.0,26.0,103.0,5.17,8.35,0.033096927,0.061764706,0.206303725,0.560830861,0.012121212,0.062893082,0.15616841883333335
6793,2017,Conrad Ukropina,Stanford,K,72.25,190,,,,,,,,,,,,,,
6794,2017,Tanner Vallejo,Boise State,LB,72.75,228,,4.67,,33.5,121.0,,,0.4,,0.583333333,0.5,,,
6795,2017,Cameron Van Winkle,Washington,K,70.38,177,,,,,,,,,,,,,,
6796,2017,Eddie Vanderdoes,UCLA,DT,75.13,305,20.0,4.99,28.0,28.5,111.0,,7.69,0.781990521,0.527696793,0.348973607,0.842424242,,0.506711409,
6797,2017,Corey Vereen,Tennessee,DE,73.38,254,,,,,,,,,,,,,,
6798,2017,Justin Vogel,Miami (FL),P,76.38,219,,4.7,,34.0,,4.53,,0.944444444,,1.0,,0.0,,
6799,2017,Anthony Wales,Western Kentucky,RB,68.88,197,,,,,,,,,,,,,,
6800,2017,Anthony Walker,Northwestern,ILB,72.63,238,,4.65,23.0,30.5,115.0,,,0.818565401,0.502673797,0.161458333,0.546875,,,
6801,2017,Charles Walker,Oklahoma,DT,74.13,310,,4.96,25.0,28.0,107.0,4.13,7.89,0.829383886,0.271137026,0.281524927,0.618181818,0.990066225,0.251677852,0.5403286223333333
6802,2017,Demarcus Walker,Florida State,DE,75.75,280,,,18.0,,,4.89,,,0.094850949,,,0.009090909,,
6803,2017,Phillip Walker,Temple,QB,71.25,214,,,,,,,,,,,,,,
6804,2017,Jonathan Walton,South Carolina,OLB,72.25,236,,,,,,,,,,,,,,
6805,2017,Greg Ward,Houston,WR,70.5,182,,,10.0,,,,,,0.097826087,,,,,
6806,2017,Jylan Ware,Alabama State,OT,79.5,317,,,,,,,,,,,,,,
6807,2017,Shaan Washington,Texas A&M,ILB,74.75,240,,,,,,,,,,,,,,
6808,2017,Carlos Watkins,Clemson,DT,75.13,309,,,25.0,,,4.73,,,0.271137026,,,0.294701987,,
6809,2017,Brad Watson,Wake Forest,CB,72.38,188,,,,,,,,,,,,,,
6810,2017,Deshaun Watson,Clemson,QB,74.13,221,20.0,4.66,,32.5,119.0,4.31,6.95,0.839879154,,0.607272727,0.898916968,0.507575758,0.760617761,
6811,2017,T.J. Watt,Wisconsin,LB,76.25,252,29.0,4.69,21.0,37.0,128.0,4.78,6.79,0.3,0.7,0.833333333,0.916666667,0.0,0.833333333,0.5972222221666666
6812,2017,Davis Webb,California,QB,76.63,229,25.0,4.79,,33.0,118.0,4.21,6.92,0.613293051,,0.676363636,0.866425993,0.681818182,0.822393822,
6813,2017,Terrish Webb,Pittsburgh,FS,70.88,190,,,,,,,,,,,,,,
6814,2017,Dede Westbrook,Oklahoma,WR,71.63,178,,,,,,,,,,,,,,
6815,2017,Jordan Westerkamp,Nebraska,WR,71.25,194,,,,,,,,,,,,,,
6816,2017,Chad Wheeler,Southern California,OT,78.63,306,,5.42,15.0,20.5,105.0,5.01,,0.1678487,0.008823529,0.008595989,0.679525223,0.078787879,,
6817,2017,Robert Wheelwright,Wisconsin,WR,73.88,205,,,,,,,,,,,,,,
6818,2017,Marquez White,Florida State,CB,71.63,194,,4.59,,36.0,123.0,,,0.164912281,,0.512295082,0.610655738,,,
6819,2017,TreDavious White,Louisiana State,CB,71.25,192,,4.47,16.0,32.0,117.0,4.32,6.9,0.657894737,0.603104213,0.06557377,0.211065574,0.136708861,0.579787234,0.3756890648333333
6820,2017,Kermit Whitfield,Florida State,WR,67.75,185,,4.44,8.0,32.5,120.0,4.37,7.17,0.778378378,0.029891304,0.152139461,0.453642384,0.140684411,0.141434263,0.28269503349999997
6821,2017,Dylan Wiesman,Tennessee,OG,75.63,309,,,,,,,,,,,,,,
6822,2017,Avery Williams,Temple,OLB,69.13,222,,,,,,,,,,,,,,
6823,2017,Chad Williams,Grambling State (LA),WR,72.5,207,,,,,,,,,,,,,,
6824,2017,Darrell Williams,Western Kentucky,OT,77.25,315,,,,,,,,,,,,,,
6825,2017,Dorian Williams,Princeton,SS,70.13,203,,,,,,,,,,,,,,
6826,2017,Jalen Williams,Massachusetts,WR,74.38,209,,,,,,,,,,,,,,
6827,2017,Jamaal Williams,Brigham Young,RB,72.0,212,,4.59,,30.0,123.0,4.53,7.25,0.378600823,,0.051764706,0.826506024,0.048231511,0.163934426,
6828,2017,Joe Williams,Utah,RB,70.75,210,,4.41,14.0,35.0,125.0,4.19,7.19,0.895061728,0.073604061,0.550588235,0.889156627,0.649517685,0.242622951,0.5500918811666666
6829,2017,Josh Williams,Arkansas,OLB,71.75,236,,,,,,,,,,,,,,
6830,2017,Marcus Williams,Utah,FS,72.75,202,,4.56,14.0,43.5,128.0,4.2,6.85,0.537815126,0.205,0.984848485,0.902061856,0.43125,0.794871795,0.6426412103333333
6831,2017,Marquez Williams,Miami (FL),FB,70.25,259,,,,,,,,,,,,,,
6832,2017,Mike Williams,Clemson,WR,75.75,218,17.0,,15.0,32.5,121.0,,,,0.508152174,0.152139461,0.543046358,,,
6833,2017,Nigel Williams,Virginia Tech,DT,74.25,296,,,,,,,,,,,,,,
6834,2017,Stanley Williams,Kentucky,RB,67.13,190,,4.43,18.0,36.0,121.0,4.18,6.86,0.866255144,0.319796954,0.691764706,0.713253012,0.672025723,0.839344262,0.6837399668333334
6835,2017,Tim Williams,Alabama,OLB,75.13,244,,4.68,,33.5,123.0,,,0.508684864,,0.360501567,0.826219512,,,
6836,2017,Jordan Willis,Kansas State,DE,75.75,255,,4.53,24.0,39.0,124.0,,,0.991150442,0.493224932,0.956989247,0.924119241,,,
6837,2017,Brandon Wilson,Houston,CB,70.13,198,,,,,,,,,,,,,,
6838,2017,Dontre Wilson,Ohio State,WR,70.13,183,,,,,,,,,,,,,,
6839,2017,Eric Wilson,Cincinnati,OLB,73.13,230,,,,,,,,,,,,,,
6840,2017,Howard Wilson,Houston,CB,72.75,184,,4.57,,33.5,117.0,3.94,6.68,0.229824561,,0.159836066,0.211065574,0.924050633,0.901595745,
6841,2017,Jesus Wilson,Florida State,WR,69.13,189,,4.57,10.0,,119.0,4.57,,0.302702703,0.097826087,,0.387417219,0.013307985,,
6842,2017,Michael Wilson,Oklahoma State,C,78.0,295,,,,,,,,,,,,,,
6843,2017,Quincy Wilson,Florida,CB,72.63,211,,4.54,14.0,32.0,116.0,4.02,6.86,0.336842105,0.379157428,0.06557377,0.133196721,0.805063291,0.64893617,0.3947949141666666
6844,2017,JaMichael Winston,Arkansas,DE,75.75,254,,,,,,,,,,,,,,
6845,2017,Deatrich Wise,Arkansas,DE,76.88,274,,4.92,22.0,33.0,124.0,,,0.252212389,0.327913279,0.467741935,0.924119241,,,
6846,2017,Ahkello Witherspoon,Colorado,CB,74.75,198,,4.45,,40.5,126.0,4.13,6.93,0.736842105,,0.924180328,0.797131148,0.574683544,0.521276596,
6847,2017,Xavier Woods,Louisiana Tech,SS,70.75,197,,4.54,19.0,33.5,122.0,4.13,6.72,0.679425837,0.607361963,0.253164557,0.693251534,0.698412698,0.888,0.6366027648333333
6848,2017,Chris Wormley,Michigan,DT,77.38,298,,,23.0,,,,,,0.151603499,,,,,
6849,2017,Mario Yakoo,Boise State,OG,75.75,312,,,,,,,,,,,,,,
6850,2017,DeAngelo Yancey,Purdue,WR,73.63,220,,,,,,,,,,,,,,
6851,2017,Joseph Yearby,Miami (FL),RB,68.75,185,,,,,,,,,,,,,,
6852,2017,Ishmael Zamora,Baylor,WR,75.5,224,,,,,,,,,,,,,,
6853,2017,Fred Zerblis,Colorado State,OG,73.75,302,,,,,,,,,,,,,,
6854,2018,Josh Adams,Notre Dame,RB,73.63,213,,,18.0,,,,,,0.335714286,,,,,
6855,2018,Matthew Adams,Houston,ILB,72.0,229,,,,,,,,,,,,,,
6856,2018,Tony Adams,North Carolina State,OG,73.38,302,,,,,,,,,,,,,,
6857,2018,Olasunkanmi Adeniyi,Toledo,DE,73.13,248,,4.83,26.0,31.5,,4.28,7.21,0.522292994,0.670984456,0.28680203,,0.783236994,0.622807018,
6858,2018,Jordan Akins,Central Florida,TE,75.0,249,,,,,,,,,,,,,,
6859,2018,Deontez Alexander,Franklin,WR,73.25,196,,,,,,,,,,,,,,
6860,2018,Donnie Alexander,Louisiana State,OLB,72.5,213,,,,,,,,,,,,,,
6861,2018,Jaire Alexander,Louisville,CB,70.25,192,,4.38,14.0,35.0,127.0,3.98,6.71,0.902640264,0.374485597,0.35589942,0.835589942,0.867788462,0.854961832,0.6985609195000001
6862,2018,Austin Allen,Arkansas,QB,72.38,210,,4.81,,29.5,112.0,4.48,7.18,0.57183908,,0.284246575,0.595238095,0.178571429,0.4,
6863,2018,Brian Allen,Michigan State,C,73.13,298,,5.34,27.0,26.5,99.0,4.71,7.81,0.261904762,0.535211268,0.294573643,0.341085271,0.292307692,0.37007874,0.3491935626666667
6864,2018,Dejon Allen,Hawaii,OG,74.0,295,,,,,,,,,,,,,,
6865,2018,Josh Allen,Wyoming,QB,76.88,237,,4.75,,33.5,119.0,4.4,6.9,0.732758621,,0.75,0.901360544,0.328571429,0.843636364,
6866,2018,Kyle Allen,Houston,QB,75.25,210,,,,,,,,,,,,,,
6867,2018,Marcus Allen,Penn State,FS,74.13,202,,,15.0,37.0,127.0,4.32,,,0.331753555,0.616113744,0.854368932,0.19047619,,
6868,2018,Johnathan Alston,North Carolina State,FS,73.13,205,,,,,,,,,,,,,,
6869,2018,Abdullah Anderson,Bucknell (PA),DT,75.25,303,,,,,,,,,,,,,,
6870,2018,Kiante Anderson,East Carolina (NC),DE,75.13,260,,,,,,,,,,,,,,
6871,2018,Matt Anderson,California,K,71.63,203,,,,,,,,,,,,,,
6872,2018,Mark Andrews,Oklahoma,TE,77.13,256,,4.67,17.0,31.0,113.0,4.38,7.34,0.796238245,0.166051661,0.275471698,0.38996139,0.434599156,0.266375546,0.38811628266666665
6873,2018,Nate Andrews,Florida State,SS,70.75,204,,,,,,,,,,,,,,
6874,2018,Troy Apke,Penn State,SS,73.25,198,,4.34,16.0,41.0,131.0,4.03,6.56,1.0,0.33908046,0.970238095,0.959537572,0.907692308,0.976744186,0.8588821035
6875,2018,Cornell Armstrong,Southern Mississippi,CB,71.13,193,,,,,,,,,,,,,,
6876,2018,Dorance Armstrong,Kansas,DE,75.63,257,,4.87,20.0,30.0,118.0,4.23,7.12,0.392781316,0.168393782,0.14213198,0.693298969,0.87283237,0.754385965,0.5039707303333333
6877,2018,Brandon Arnold,Oregon State,SS,71.0,201,,,,,,,,,,,,,,
6878,2018,Ade Aruna,Tulane (LA),DE,76.63,262,,4.6,18.0,38.5,128.0,4.48,7.53,0.959660297,0.090673575,0.936548223,0.969072165,0.338150289,0.201754386,0.5826431558333334
6879,2018,Marcell Ateman,Oklahoma State,WR,76.5,216,,4.62,13.0,34.0,121.0,4.25,7.07,0.142857143,0.313432836,0.32735426,0.542901716,0.371376812,0.278409091,0.329388643
6880,2018,John Atkins,Georgia,DT,74.88,321,,5.38,,24.0,89.0,4.75,7.95,0.045351474,,0.039325843,0.005780347,0.249211356,0.169329073,
6881,2018,Lance Austin,Georgia Tech,CB,67.88,198,,,,,,,,,,,,,,
6882,2018,Anthony Averett,Alabama,CB,71.13,185,,4.36,13.0,31.5,119.0,4.4,6.93,0.95049505,0.296296296,0.046421663,0.323017408,0.050480769,0.508905852,0.36260283966666673
6883,2018,Corey Avery,Sam Houston State (TX),RB,69.63,191,,,,,,,,,,,,,,
6884,2018,Genard Avery,Memphis,ILB,72.5,248,,4.59,26.0,36.0,124.0,4.36,6.9,0.924302789,0.767326733,0.822660099,0.96039604,0.327160494,0.884615385,0.7810769233333333
6885,2018,Michael Badgley,Miami (FL),K,69.75,183,,4.94,,,111.0,,,0.357142857,,,0.0,,,
6886,2018,Jerome Baker,Ohio State,OLB,73.13,229,,4.53,22.0,36.5,126.0,,,0.918604651,0.440828402,0.699115044,0.909090909,,,
6887,2018,Kalen Ballage,Arizona State,RB,73.5,228,,4.46,15.0,33.5,122.0,4.35,6.91,0.805500982,0.119047619,0.346666667,0.77293578,0.287461774,0.75,0.513602137
6888,2018,Saquon Barkley,Penn State,RB,72.0,233,,4.4,29.0,41.0,,4.24,,0.917485265,0.971428571,0.973333333,,0.50764526,,
6889,2018,Austin Barnes,East Carolina (NC),P,71.25,216,,,,,,,,,,,,,,
6890,2018,J.T. Barrett,Ohio State,QB,73.25,224,,4.7,,30.0,108.0,4.44,7.38,0.793103448,,0.359589041,0.363945578,0.246428571,0.185454545,
6891,2018,Jessie Bates,Wake Forest,FS,73.13,195,,4.5,,35.5,117.0,4.26,6.78,0.775100402,,0.436018957,0.257281553,0.327380952,0.851851852,
6892,2018,Cameron Batson,Texas Tech,WR,68.25,175,,,,,,,,,,,,,,
6893,2018,Marcus Baugh,Ohio State,TE,75.5,247,,4.81,,33.0,117.0,4.51,7.28,0.398119122,,0.475471698,0.67953668,0.172995781,0.358078603,
6894,2018,Nick Bawden,San Diego State,FB,73.88,245,,,,,,,,,,,,,,
6895,2018,Nathan Bazata,Iowa,DT,73.38,290,,,,,,,,,,,,,,
6896,2018,Davin Bellamy,Georgia,OLB,75.75,255,,,15.0,,,,,,0.023668639,,,,,
6897,2018,Kurt Benkert,Virginia,QB,74.63,218,,4.95,16.0,31.0,112.0,4.33,7.15,0.224137931,0.15,0.479452055,0.595238095,0.475,0.458181818,0.3970016498333333
6898,2018,Parris Bennett,Syracuse,ILB,72.0,233,,,,,,,,,,,,,,
6899,2018,JaWhaun Bentley,Purdue,ILB,73.63,246,,,,,,,,,,,,,,
6900,2018,Al-Rasheed Benton,West Virginia,ILB,72.63,242,,,,,,,,,,,,,,
6901,2018,Braxton Berrios,Miami (FL),WR,68.63,184,,,11.0,,,,,,0.15920398,,,,,
6902,2018,Keishawn Bierria,Washington,ILB,72.38,230,,4.79,21.0,30.5,117.0,,7.26,0.410358566,0.356435644,0.162561576,0.678217822,,0.314102564,
6903,2018,Saeed Blacknall,Penn State,WR,74.0,208,,,,,,,,,,,,,,
6904,2018,Travon Blanchard,Texas A&M-Commerce,SS,73.88,208,,,,,,,,,,,,,,
6905,2018,Quin Blanding,Virginia,FS,74.0,215,,4.63,,31.5,122.0,,,0.21686747,,0.075829384,0.572815534,,,
6906,2018,Jeb Blazevich,Georgia,TE,76.38,250,,,,,,,,,,,,,,
6907,2018,Alec Bloom,Connecticut,TE,78.13,251,,,,,,,,,,,,,,
6908,2018,Reggie Bonnafon,Louisville,RB,72.88,212,,,,,,,,,,,,,,
6909,2018,Kyle Bosch,West Virginia,OG,76.25,296,,,,,,,,,,,,,,
6910,2018,Bradley Bozeman,Alabama,C,76.88,296,,,,,,,,,,,,,,
6911,2018,Hunter Bradley,Mississippi State,LS,74.63,241,,,,,,,,,,,,,,
6912,2018,David Bright,Stanford,OT,77.13,307,,,,,,,,,,,,,,
6913,2018,Jeremiah Briscoe,Sam Houston State (TX),QB,75.0,220,,,,,,,,,,,,,,
6914,2018,Andrew Brown,Virginia,DE,75.38,296,,5.03,31.0,28.0,101.0,4.48,7.51,0.082802548,0.904145078,0.038071066,0.005154639,0.338150289,0.233918129,0.2670402915
6915,2018,Drew Brown,Nebraska,K,70.5,208,,,,,,,,,,,,,,
6916,2018,Evan Brown,Southern Methodist (TX),C,74.5,302,,,,,,,,,,,,,,
6917,2018,Orlando Brown,Oklahoma,OT,79.88,345,,5.85,14.0,19.5,82.0,5.38,7.87,0.004545455,0.005602241,0.0,0.005665722,0.0,0.465465465,0.08021314716666668
6918,2018,Tony Brown,Alabama,CB,71.88,198,,4.35,14.0,31.5,126.0,4.11,6.78,0.96369637,0.374485597,0.046421663,0.796905222,0.620192308,0.760814249,0.5937525681666667
6919,2018,Max Browne,Pittsburgh,QB,77.13,227,,,,,,,,,,,,,,
6920,2018,Taven Bryan,Florida,DT,77.0,291,,4.98,30.0,35.0,119.0,4.48,7.12,0.798185941,0.669444444,0.974719101,0.997109827,0.810725552,0.980830671,0.8718359226666667
6921,2018,Oren Burks,Vanderbilt,OLB,75.13,233,,4.59,18.0,39.5,131.0,4.15,6.82,0.802325581,0.136094675,0.902654867,0.977272727,0.782758621,0.943661972,0.7574614071666667
6922,2018,Deontay Burnett,Southern California,WR,71.63,186,,,,,,,,,,,,,,
6923,2018,Ryan Burns,Stanford,QB,76.88,245,,,,,,,,,,,,,,
6924,2018,Jason Cabinda,Penn State,ILB,73.0,239,,,19.0,,,,,,0.153465347,,,,,
6925,2018,Deon Cain,Clemson,WR,73.88,202,,4.43,11.0,33.5,115.0,4.37,6.71,0.799227799,0.15920398,0.249626308,0.141965679,0.148550725,0.873106061,0.39528009199999997
6926,2018,DJ Calhoun,Arizona State,ILB,71.13,242,,,,,,,,,,,,,,
6927,2018,Antonio Callaway,Florida,WR,70.63,200,,4.41,,34.0,121.0,,,0.866151866,,0.32735426,0.542901716,,,
6928,2018,Christian Campbell,Penn State,CB,72.75,195,,,14.0,,,,,,0.374485597,,,,,
6929,2018,Jake Campos,Iowa State,OT,79.25,304,,,,,,,,,,,,,,
6930,2018,Trenton Cannon,Virginia State,RB,70.25,185,,,,,,,,,,,,,,
6931,2018,Dylan Cantrell,Texas Tech,WR,74.88,226,,4.59,18.0,38.5,130.0,4.03,6.56,0.231660232,0.758706468,0.838565022,0.939157566,0.903985507,0.977272727,0.7748912536666667
6932,2018,Alex Cappa,Humboldt State (CA),OT,77.75,305,,5.39,24.0,26.5,97.0,4.84,8.04,0.213636364,0.448179272,0.276712329,0.195467422,0.310144928,0.255255255,0.28323259500000003
6933,2018,Tanner Carew,Oregon,LS,73.25,243,,5.0,18.0,30.0,111.0,4.28,7.26,0.6,0.571428571,0.833333333,0.5,1.0,0.0,0.584126984
6934,2018,Daniel Carlson,Auburn,K,77.25,213,,,,,,,,,,,,,,
6935,2018,Luke Carrezola,Connecticut,DE,73.88,257,,,,,,,,,,,,,,
6936,2018,Darren Carrington,Utah,WR,74.25,199,,,,36.0,120.0,,,,,0.554559043,0.449297972,,,
6937,2018,Jermaine Carter,Maryland,ILB,72.63,222,,,,,,,,,,,,,,
6938,2018,Lorenzo Carter,Georgia,OLB,76.88,250,,4.5,,36.0,130.0,,,0.948837209,,0.654867257,0.965909091,,,
6939,2018,Martez Carter,Grambling State (LA),RB,67.0,210,,,,,,,,,,,,,,
6940,2018,Reggie Carter,Georgia,ILB,72.75,227,,,,,,,,,,,,,,
6941,2018,Ryan Carter,Clemson,CB,69.38,184,,,,,,,,,,,,,,
6942,2018,Andre Chachere,San Jose State,CB,71.75,200,,4.49,13.0,38.0,123.0,4.07,6.78,0.567656766,0.296296296,0.748549323,0.603481625,0.6875,0.760814249,0.6107163765
6943,2018,Sean Chandler,Temple,FS,70.5,190,,4.65,16.0,34.5,119.0,4.62,,0.156626506,0.44549763,0.303317536,0.368932039,0.011904762,,
6944,2018,D.J. Chark,Louisiana State,WR,74.88,199,,4.34,16.0,40.0,129.0,,,0.954954955,0.604477612,0.928251121,0.903276131,,,
6945,2018,Patrick Choudja,Nevada,DE,75.0,255,,,,,,,,,,,,,,
6946,2018,Geron Christian,Louisville,OT,77.13,298,,5.33,19.0,,,,,0.361363636,0.092436975,,,,,
6947,2018,Bradley Chubb,North Carolina State,DE,76.38,269,,4.65,24.0,36.0,121.0,4.41,7.37,0.89596603,0.481865285,0.829949239,0.824742268,0.497109827,0.412280702,0.6569855585
6948,2018,Nick Chubb,Georgia,RB,70.88,227,,4.52,29.0,38.5,128.0,4.25,7.09,0.62475442,0.971428571,0.904444444,0.944954128,0.470948012,0.411392405,0.7213203300000001
6949,2018,Jack Cichy,Wisconsin,ILB,74.13,238,,,18.0,,,,,,0.084158416,,,,,
6950,2018,Will Clapp,Louisiana State,C,76.5,311,,5.39,25.0,29.0,97.0,4.92,8.04,0.154761905,0.373239437,0.612403101,0.248062016,0.069230769,0.133858268,0.26525924933333334
6951,2018,James Clark,Virginia Tech,WR,69.0,180,,,,,,,,,,,,,,
6952,2018,Simmie Cobbs,Indiana,WR,75.13,220,,4.64,11.0,30.0,113.0,4.32,6.7,0.109395109,0.15920398,0.041853513,0.085803432,0.237318841,0.882575758,0.25269177216666666
6953,2018,Mason Cole,Michigan,C,76.13,307,,5.23,23.0,23.5,104.0,4.78,7.77,0.55952381,0.23943662,0.031007752,0.651162791,0.169230769,0.42519685,0.34592643199999995
6954,2018,Lavon Coleman,Washington,RB,70.75,215,,4.65,23.0,33.0,120.0,,,0.196463654,0.757142857,0.286666667,0.623853211,,,
6955,2018,Cayson Collins,North Carolina,OLB,73.0,232,,,,,,,,,,,,,,
6956,2018,Evan Colorito,Colorado State,OLB,75.63,247,,,,,,,,,,,,,,
6957,2018,Tyler Conklin,Central Michigan,TE,75.0,254,,4.8,18.0,38.0,120.0,4.23,7.13,0.426332288,0.250922509,0.920754717,0.806949807,0.776371308,0.532751092,0.6190136201666667
6958,2018,Logan Cooke,Mississippi State,P,77.38,237,,,,,,,,,,,,,,
6959,2018,Demetrius Cooper,Michigan State,DE,77.13,241,,,,,,,,,,,,,,
6960,2018,Austin Corbett,Nevada,OG,76.38,306,,5.15,19.0,28.0,106.0,4.5,7.87,0.822751323,0.087096774,0.516233766,0.776666667,0.922033898,0.51056338,0.6058909680000001
6961,2018,Eric Cotton,Stanford,DE,76.25,272,,,,,,,,,,,,,,
6962,2018,Kamari Cotton-Moya,Iowa State,SS,71.75,202,,,,,,,,,,,,,,
6963,2018,Keke Coutee,Texas Tech,WR,69.75,181,,4.43,14.0,34.5,113.0,4.15,6.93,0.799227799,0.405472637,0.378176383,0.085803432,0.637681159,0.524621212,0.471830437
6964,2018,Chris Covington,Indiana,OLB,74.13,245,,4.78,23.0,,,,,0.195348837,0.514792899,,,,,
6965,2018,Zachary Crabtree,Oklahoma State,OT,78.25,317,,,,,,,,,,,,,,
6966,2018,James Crawford,Illinois,OLB,74.0,239,,,,,,,,,,,,,,
6967,2018,Justin Crawford,West Virginia,RB,71.38,199,,4.64,11.0,33.5,122.0,,,0.239685658,0.021428571,0.346666667,0.77293578,,,
6968,2018,Tyrell Crosby,Oregon,OT,76.63,309,,5.23,17.0,30.0,105.0,4.77,7.89,0.575,0.036414566,0.717808219,0.66572238,0.466666667,0.444444444,0.4843427126666667
6969,2018,Keion Crossen,Western Carolina,CB,69.13,178,,,,,,,,,,,,,,
6970,2018,Tyrone Crowder,Clemson,OG,73.63,342,,,,,,,,,,,,,,
6971,2018,Dane Cruikshank,Arizona,SS,73.25,206,,4.41,25.0,38.5,121.0,4.24,6.89,0.96803653,0.936781609,0.851190476,0.612716763,0.407692308,0.697674419,0.7456820175
6972,2018,Korey Cunningham,Cincinnati,OT,77.38,311,,,,,,,,,,,,,,
6973,2018,Qualen Cunningham,Texas A&M,DE,73.5,224,,,,,,,,,,,,,,
6974,2018,Christian Daimler,Texas A&M,OT,79.5,305,,,,,,,,,,,,,,
